status,asset,market_id,best_expression,side,contract_question,entry_time,target_exit_time,exit_time,entry_price,exit_price,pnl_pct,entry_pm_yes_price,exit_pm_yes_price,entry_edge_score,entry_edge_pts_per_dte,entry_edge_pts_per_dte_7d_change,exit_edge_score,model_version,iv_resolution,entry_flags,note
closed,GOLD,2001189,buy_yes,yes,"Will Gold (GC) hit (LOW) $4,500 by end of June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.69000000,0.61000000,-11.5942,0.68000000,0.63500000,13.78097421,0.22042211,,8.01534079,relative_value_heatmap_v1_legacy_2x,tv_chain,pm_quote_from_snapshot,
closed,GOLD,2001188,buy_yes,yes,"Will Gold (GC) hit (LOW) $4,300 by end of June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.41000000,0.25000000,-39.0244,0.40500000,0.26000000,10.49705792,0.16789696,,17.11063457,relative_value_heatmap_v1_legacy_2x,tv_chain,pm_quote_from_snapshot,
closed,GOLD,2001214,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $4,900 by end of June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.43000000,0.45000000,4.6512,0.57500000,0.54500000,-9.88389334,-0.15808960,,-0.37247653,relative_value_heatmap_v1_legacy_2x,tv_chain,pm_quote_from_snapshot,
closed,GOLD,1032291,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $4,800 on the final trading day of June 2026?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T10:00:00Z,0.59000000,0.32000000,-45.7627,0.55500000,0.59000000,-9.79658458,-0.15669312,,-10.17041444,relative_value_heatmap_v1_legacy_2x,tv_chain,wide_pm_spread;low_pm_liquidity;pm_quote_from_snapshot,
open,GOLD,2001190,buy_yes,yes,"Will Gold (GC) hit (LOW) $4,600 by end of June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,,0.89600000,,,0.88900000,,9.40000000,0.15034988,,,relative_value_heatmap_v1_legacy_2x,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
closed,GOLD,1032278,buy_yes,yes,"Will Gold (GC) hit (LOW) $4,200 by end of June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.31000000,0.25000000,-19.3548,0.30500000,0.25500000,8.61675023,0.13782206,,7.70773651,relative_value_heatmap_v1_legacy_2x,tv_chain,pm_quote_from_snapshot,
closed,GOLD,1032292,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $4,600 on the final trading day of June 2026?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.44000000,0.32000000,-27.2727,0.66000000,0.62500000,-6.50362483,-0.10402332,,-3.02356845,relative_value_heatmap_v1_legacy_2x,tv_chain,wide_pm_spread;low_pm_liquidity;pm_quote_from_snapshot,
closed,GOLD,1032286,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $5,800 on the final trading day of June 2026?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.91500000,0.86300000,-5.6831,0.11500000,0.10400000,-6.32467721,-0.10116111,,-4.81902512,relative_value_heatmap_v1_legacy_2x,tv_chain,wide_pm_spread;low_pm_liquidity;pm_quote_from_snapshot,
closed,GOLD,1032259,buy_yes,yes,"Will Gold (GC) settle at $4,600-$5,000 in June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.27000000,0.25000000,-7.4074,0.26500000,0.28000000,5.63877517,0.09019034,,3.71059250,relative_value_heatmap_v1_legacy_2x,tv_chain,low_pm_liquidity;pm_quote_from_snapshot,
closed,GOLD,1032290,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $5,000 on the final trading day of June 2026?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T08:00:00Z,0.77000000,0.59000000,-23.3766,0.34500000,0.32500000,-5.55353962,-0.08882702,,-1.67286446,relative_value_heatmap_v1_legacy_2x,tv_chain,wide_pm_spread;low_pm_liquidity;pm_quote_from_snapshot,
closed,GOLD,1032279,buy_yes,yes,"Will Gold (GC) hit (LOW) $3,800 by end of June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.09000000,0.04800000,-46.6667,0.08550000,0.05850000,5.53354199,0.08850717,,5.15602068,relative_value_heatmap_v1_legacy_2x,tv_chain,pm_quote_from_snapshot,
open,GOLD,2001245,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $5,100 by end of June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,,0.70000000,,,0.31000000,,-4.35004268,-0.06957749,,,relative_value_heatmap_v1_legacy_2x,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
closed,GOLD,1032257,buy_yes,yes,"Will Gold (GC) settle at $4,200-$4,600 in June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.28400000,0.27100000,-4.5775,0.23850000,0.28050000,4.30582107,0.06887018,,2.58021822,relative_value_heatmap_v1_legacy_2x,tv_chain,wide_pm_spread;low_pm_liquidity;pm_quote_from_snapshot,
closed,GOLD,1032261,sell_yes_or_buy_no,no,"Will Gold (GC) settle at $5,400-$5,800 in June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.91000000,0.93000000,2.1978,0.09500000,0.06500000,-3.95488034,-0.06325700,,-0.35739685,relative_value_heatmap_v1_legacy_2x,tv_chain,pm_quote_from_snapshot,
closed,GOLD,1032288,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $5,400 on the final trading day of June 2026?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.91000000,0.89000000,-2.1978,0.16000000,0.09500000,-3.79781124,-0.06074473,,-1.99034792,relative_value_heatmap_v1_legacy_2x,tv_chain,wide_pm_spread;low_pm_liquidity;pm_quote_from_snapshot,
closed,GOLD,1032287,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $5,600 on the final trading day of June 2026?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.93000000,0.83000000,-10.7527,0.26000000,0.12500000,-3.78040419,-0.06046631,,-4.43026860,relative_value_heatmap_v1_legacy_2x,tv_chain,wide_pm_spread;low_pm_liquidity;pm_quote_from_snapshot,
closed,GOLD,1032262,sell_yes_or_buy_no,no,"Will Gold (GC) settle at $5,800-$6,200 in June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.94800000,0.95700000,0.9494,0.06050000,0.03350000,-3.07456771,-0.04917669,,-0.28288014,relative_value_heatmap_v1_legacy_2x,tv_chain,pm_quote_from_snapshot,
closed,GOLD,1032283,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $6,500 on the final trading day of June 2026?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.96300000,0.95700000,-0.6231,0.23350000,0.03400000,-2.94258051,-0.04706560,,-1.62695743,relative_value_heatmap_v1_legacy_2x,tv_chain,wide_pm_spread;pm_quote_from_snapshot,
closed,GOLD,1032285,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $6,000 on the final trading day of June 2026?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.96200000,0.80900000,-15.9044,0.14200000,0.11650000,-2.31365090,-0.03700608,,-2.82292374,relative_value_heatmap_v1_legacy_2x,tv_chain,wide_pm_spread;pm_quote_from_snapshot,
open,GOLD,2001247,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $5,200 by end of June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,,0.79000000,,,0.21500000,,-2.22111767,-0.03552604,,,relative_value_heatmap_v1_legacy_2x,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,2001248,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $5,300 by end of June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,,0.84000000,,,0.16500000,,-2.17382088,-0.03476954,,,relative_value_heatmap_v1_legacy_2x,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
closed,GOLD,1032263,sell_yes_or_buy_no,no,"Will Gold (GC) settle at >$6,200 in June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T23:00:00Z,0.96700000,0.97300000,0.6205,0.03700000,0.02400000,-2.12342679,-0.03396351,,-0.49379663,relative_value_heatmap_v1_legacy_2x,tv_chain,pm_quote_from_snapshot,
closed,GOLD,2001237,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $5,000 by end of June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T12:00:00Z,0.63000000,0.49000000,-22.2222,0.38000000,0.49500000,-2.10707924,-0.03370203,,-3.79416672,relative_value_heatmap_v1_legacy_2x,tv_chain,pm_quote_from_snapshot,
open,GOLD,1032272,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $5,500 by end of June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,,0.90000000,,,0.10050000,,-2.02543972,-0.03239624,,,relative_value_heatmap_v1_legacy_2x,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
closed,GOLD,1032282,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $7,000 on the final trading day of June 2026?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.97700000,0.82400000,-15.6602,0.23100000,0.09650000,-1.82373285,-0.02917000,,-1.17094442,relative_value_heatmap_v1_legacy_2x,tv_chain,wide_pm_spread;pm_quote_from_snapshot,
closed,GOLD,1032284,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $6,200 on the final trading day of June 2026?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.97100000,0.93800000,-3.3986,0.04900000,0.04500000,-1.72342679,-0.02756564,,-1.57884897,relative_value_heatmap_v1_legacy_2x,tv_chain,pm_quote_from_snapshot,
open,GOLD,2001254,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $5,400 by end of June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,,0.88000000,,,0.12500000,,-1.59562249,-0.02552145,,,relative_value_heatmap_v1_legacy_2x,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
closed,GOLD,1032281,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $8,000 on the final trading day of June 2026?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.98200000,0.91800000,-6.5173,0.05800000,0.05150000,-1.56827400,-0.02508402,,-1.83418493,relative_value_heatmap_v1_legacy_2x,tv_chain,wide_pm_spread;pm_quote_from_snapshot,
open,GOLD,1032270,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $6,200 by end of June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,,0.96100000,,,0.03950000,,-1.54685357,-0.02474141,,,relative_value_heatmap_v1_legacy_2x,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
closed,GOLD,1032269,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $6,500 by end of June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.97100000,0.97200000,0.1030,0.03100000,0.02300000,-1.38516102,-0.02215519,,-0.05391487,relative_value_heatmap_v1_legacy_2x,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,
closed,GOLD,1032268,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $7,000 by end of June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.97700000,0.98000000,0.3071,0.02550000,0.01550000,-1.34746570,-0.02155227,,-0.04188883,relative_value_heatmap_v1_legacy_2x,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,
closed,GOLD,1032280,buy_yes,yes,"Will Gold (GC) hit (LOW) $3,400 by end of June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.04300000,0.02400000,-44.1860,0.04200000,0.02850000,1.24935775,0.01998306,,2.30313282,relative_value_heatmap_v1_legacy_2x,tv_chain,pm_quote_from_snapshot,
closed,GOLD,1032267,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $8,000 by end of June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.98500000,0.98200000,-0.3046,0.01750000,0.01650000,-1.03654799,-0.01657924,,-0.96836986,relative_value_heatmap_v1_legacy_2x,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,
closed,GOLD,1272717,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $8,500 by end of June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.98600000,0.98200000,-0.4057,0.01550000,0.01600000,-1.01526471,-0.01623882,,-1.06727058,relative_value_heatmap_v1_legacy_2x,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,
closed,GOLD,1295944,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $9,000 by end of June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.98800000,0.99100000,0.3036,0.01450000,0.00650000,-0.92329653,-0.01476782,,-0.13466444,relative_value_heatmap_v1_legacy_2x,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,
closed,GOLD,1295945,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $10,000 by end of June?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.99100000,0.98900000,-0.2018,0.01100000,0.00850000,-0.70956207,-0.01134921,,-0.45789532,relative_value_heatmap_v1_legacy_2x,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,
closed,GOLD,1032289,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $5,200 on the final trading day of June 2026?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T07:00:00Z,0.90000000,0.74000000,-17.7778,0.22000000,0.21000000,-0.61055884,-0.00976569,,-4.91519213,relative_value_heatmap_v1_legacy_2x,tv_chain,wide_pm_spread;low_pm_liquidity;pm_quote_from_snapshot,
closed,OIL,1032400,buy_yes,yes,Will Crude Oil (CL) settle at >$84 in June?,2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.62000000,0.67000000,8.0645,0.61500000,0.69000000,9.20424005,0.14712072,,0.06506047,relative_value_heatmap_v1_legacy_2x,tv_chain,oil_snapshot_uses_brent;pm_quote_from_snapshot,
closed,OIL,1652706,sell_yes_or_buy_no,no,Will Crude Oil (CL) hit (LOW) $80 by end of June?,2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.47000000,0.51000000,8.5106,0.53500000,0.48500000,-8.89366727,-0.14215652,,-2.27623913,relative_value_heatmap_v1_legacy_2x,tv_chain,oil_snapshot_uses_brent;pm_quote_from_snapshot,
closed,OIL,1652697,sell_yes_or_buy_no,no,Will Crude Oil (CL) hit (LOW) $70 by end of June?,2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-13T00:00:00Z,0.74000000,0.80000000,8.1081,0.26500000,0.19500000,-6.68637084,-0.10687506,,-0.26924401,relative_value_heatmap_v1_legacy_2x,tv_chain,oil_snapshot_uses_brent;pm_quote_from_snapshot,
closed,OIL,1652690,buy_yes,yes,Will Crude Oil (CL) hit (HIGH) $140 by end of June?,2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.17000000,0.17000000,0.0000,0.16000000,0.17500000,4.90722383,0.07843714,,6.13917384,relative_value_heatmap_v1_legacy_2x,tv_chain,oil_snapshot_uses_brent;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,
closed,OIL,1494702,buy_yes,yes,Will Crude Oil (CL) hit (HIGH) $150 by end of June?,2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.12000000,0.12000000,0.0000,0.11500000,0.12500000,3.88771705,0.06214133,,4.41129172,relative_value_heatmap_v1_legacy_2x,tv_chain,oil_snapshot_uses_brent;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,
closed,OIL,1652685,buy_yes,yes,Will Crude Oil (CL) hit (HIGH) $130 by end of June?,2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.27000000,0.31000000,14.8148,0.26500000,0.31500000,3.78986563,0.06057727,,1.90319618,relative_value_heatmap_v1_legacy_2x,tv_chain,oil_snapshot_uses_brent;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,
closed,OIL,1032399,sell_yes_or_buy_no,no,Will Crude Oil (CL) settle at $77-$84 in June?,2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.87000000,0.76000000,-12.6437,0.17500000,0.21000000,-2.44093982,-0.03901602,,-8.06664612,relative_value_heatmap_v1_legacy_2x,tv_chain,wide_pm_spread;low_pm_liquidity;oil_snapshot_uses_brent;pm_quote_from_snapshot,
closed,OIL,1032409,buy_yes,yes,Will Crude Oil (CL) hit (LOW) $52 by end of June?,2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.02800000,0.03200000,14.2857,0.02750000,0.03300000,2.08817248,0.03337738,,2.34760056,relative_value_heatmap_v1_legacy_2x,tv_chain,oil_snapshot_uses_brent;pm_quote_from_snapshot,
closed,OIL,1032410,buy_yes,yes,Will Crude Oil (CL) hit (LOW) $50 by end of June?,2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.02800000,0.02100000,-25.0000,0.02300000,0.02350000,1.18827422,0.01899339,,2.43279792,relative_value_heatmap_v1_legacy_2x,tv_chain,oil_snapshot_uses_brent;pm_quote_from_snapshot,
closed,OIL,1032411,buy_yes,yes,Will Crude Oil (CL) hit (LOW) $47 by end of June?,2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.02100000,0.01300000,-38.0952,0.01750000,0.01550000,1.05171691,0.01681066,,2.68336175,relative_value_heatmap_v1_legacy_2x,tv_chain,oil_snapshot_uses_brent;pm_quote_from_snapshot,
closed,OIL,1032412,buy_yes,yes,Will Crude Oil (CL) hit (LOW) $45 by end of June?,2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.01900000,0.01200000,-36.8421,0.01650000,0.01350000,0.86339799,0.01380057,,2.75532801,relative_value_heatmap_v1_legacy_2x,tv_chain,oil_snapshot_uses_brent;pm_quote_from_snapshot,
closed,OIL,1652672,sell_yes_or_buy_no,no,Will Crude Oil (CL) hit (HIGH) $115 by end of June?,2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.46700000,0.40100000,-14.1328,0.53500000,0.59850000,-0.80194628,-0.01281832,,-3.31640438,relative_value_heatmap_v1_legacy_2x,tv_chain,oil_snapshot_uses_brent;pm_quote_from_snapshot,
closed,OIL,1032393,sell_yes_or_buy_no,no,Will Crude Oil (CL) settle at <$42 in June?,2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-07T01:00:00Z,0.98600000,0.98300000,-0.3043,0.01800000,0.01500000,-0.27939729,-0.00446589,,-0.01735590,relative_value_heatmap_v1_legacy_2x,tv_chain,oil_snapshot_uses_brent;pm_quote_from_snapshot,
closed,OIL,1032414,buy_yes,yes,Will Crude Oil (CL) hit (LOW) $35 by end of June?,2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.01500000,0.01000000,-33.3333,0.01400000,0.01300000,0.22232306,0.00355362,,0.04891690,relative_value_heatmap_v1_legacy_2x,tv_chain,oil_snapshot_uses_brent;pm_quote_from_snapshot,
closed,OIL,1032413,buy_yes,yes,Will Crude Oil (CL) hit (LOW) $40 by end of June?,2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.01900000,0.01300000,-31.5789,0.01700000,0.01500000,0.16854195,0.00269398,,1.57045274,relative_value_heatmap_v1_legacy_2x,tv_chain,oil_snapshot_uses_brent;pm_quote_from_snapshot,
closed,OIL,1652691,buy_yes,yes,Will Crude Oil (CL) hit (HIGH) $175 by end of June?,2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.08000000,0.06000000,-25.0000,0.07000000,0.06500000,0.15243555,0.00243653,,1.40642057,relative_value_heatmap_v1_legacy_2x,tv_chain,oil_snapshot_uses_brent;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,
closed,OIL,1494703,sell_yes_or_buy_no,no,Will Crude Oil (CL) hit (HIGH) $200 by end of June?,2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T08:00:00Z,0.95100000,0.95900000,0.8412,0.04950000,0.04050000,-0.06557898,-0.00104822,,-0.02094285,relative_value_heatmap_v1_legacy_2x,tv_chain,oil_snapshot_uses_brent;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,
closed,GOLD,1294368,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $6,000 by end of December?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.69000000,0.70000000,1.4493,0.31500000,0.29500000,-15.60758552,-0.06349925,,-11.71053261,relative_value_heatmap_v1_legacy_2x,tv_chain,pm_quote_from_snapshot,
closed,GOLD,1294367,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $7,000 by end of December?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.84000000,0.86000000,2.3810,0.16500000,0.13500000,-12.52570596,-0.05096066,,-9.09304591,relative_value_heatmap_v1_legacy_2x,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,
closed,GOLD,1294366,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $8,000 by end of December?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.89000000,0.90000000,1.1236,0.12000000,0.09500000,-10.41258215,-0.04236345,,-8.32101789,relative_value_heatmap_v1_legacy_2x,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,
closed,GOLD,1294365,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $10,000 by end of December?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.94000000,0.93000000,-1.0638,0.07000000,0.06500000,-5.98717914,-0.02435876,,-5.98446608,relative_value_heatmap_v1_legacy_2x,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,
closed,GOLD,1294364,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $12,000 by end of December?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.94800000,0.94600000,-0.2110,0.05750000,0.05300000,-5.19975025,-0.02115511,,-5.19968538,relative_value_heatmap_v1_legacy_2x,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,
closed,GOLD,1294363,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $15,000 by end of December?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.95300000,0.95200000,-0.1049,0.04800000,0.04700000,-4.69999927,-0.01912188,,-4.59999903,relative_value_heatmap_v1_legacy_2x,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,
open,BTC,1345530,sell_yes_or_buy_no,no,"Will Bitcoin reach $80,000 by December 31, 2026?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,,0.11100000,,,0.89400000,,-9.72300608,-0.03936440,,,relative_value_heatmap_v1_legacy_2x,tv_chain,extreme_perp_funding;near_underlying_cap_bullish;pm_quote_from_snapshot,No archive at or after target exit yet.
closed,BTC,1339767,sell_yes_or_buy_no,no,"Will Bitcoin dip to $50,000 by December 31, 2026?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.57000000,0.65000000,14.0351,0.43500000,0.34500000,-3.59175238,-0.01454151,,-1.01346302,relative_value_heatmap_v1_legacy_2x,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,
closed,BTC,1057916,sell_yes_or_buy_no,no,"Will Bitcoin dip to $15,000 by December 31, 2026?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.96200000,0.95300000,-0.9356,0.03850000,0.04650000,-3.41357952,-0.01382016,,-4.33574083,relative_value_heatmap_v1_legacy_2x,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,
closed,BTC,1343220,sell_yes_or_buy_no,no,"Will Bitcoin dip to $10,000 by December 31, 2026?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.96600000,0.96400000,-0.2070,0.03450000,0.03550000,-3.37537640,-0.01366549,,-3.48483397,relative_value_heatmap_v1_legacy_2x,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,
closed,BTC,701491,sell_yes_or_buy_no,no,"Will Bitcoin reach $150,000 by December 31, 2026?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T06:00:00Z,0.91000000,0.91000000,0.0000,0.09500000,0.08500000,-3.08897290,-0.01250596,,-0.52535846,relative_value_heatmap_v1_legacy_2x,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,
closed,BTC,1343219,sell_yes_or_buy_no,no,"Will Bitcoin dip to $20,000 by December 31, 2026?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.95000000,0.93000000,-2.1053,0.06000000,0.06500000,-3.05959207,-0.01238701,,-4.57859754,relative_value_heatmap_v1_legacy_2x,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,
closed,BTC,701486,sell_yes_or_buy_no,no,"Will Bitcoin reach $200,000 by December 31, 2026?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.95300000,0.95500000,0.2099,0.04750000,0.04450000,-3.01218626,-0.01219509,,-2.45120331,relative_value_heatmap_v1_legacy_2x,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,
closed,BTC,1057883,sell_yes_or_buy_no,no,"Will Bitcoin reach $250,000 by December 31, 2026?",2026-04-29T05:00:00Z,2026-05-06T05:00:00Z,2026-05-06T05:00:00Z,0.96500000,0.96400000,-0.1036,0.03550000,0.03550000,-2.87713870,-0.01164833,,-2.83913922,relative_value_heatmap_v1_legacy_2x,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,
