status,asset,market_id,best_expression,side,contract_question,entry_time,target_exit_time,exit_time,entry_price,exit_price,pnl_pct,entry_pm_yes_price,exit_pm_yes_price,entry_edge_score,entry_edge_pts_per_dte,entry_edge_pts_per_dte_7d_change,exit_edge_score,model_version,iv_resolution,entry_flags,note
open,OIL,1652690,buy_yes,yes,Will Crude Oil (CL) hit (HIGH) $140 by end of June?,2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.20000000,,,0.19500000,,19.86380224,0.31813897,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1494702,buy_yes,yes,Will Crude Oil (CL) hit (HIGH) $150 by end of June?,2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.13000000,,,0.12000000,,17.95693966,0.28759863,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1652697,sell_yes_or_buy_no,no,Will Crude Oil (CL) hit (LOW) $70 by end of June?,2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.74000000,,,0.26500000,,-15.82007967,-0.25337465,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032400,buy_yes,yes,Will Crude Oil (CL) settle at >$84 in June?,2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.63000000,,,0.62500000,,11.78086087,0.18868246,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1652691,buy_yes,yes,Will Crude Oil (CL) hit (HIGH) $175 by end of June?,2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.08000000,,,0.07500000,,9.82226662,0.15731358,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1494703,buy_yes,yes,Will Crude Oil (CL) hit (HIGH) $200 by end of June?,2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.04900000,,,0.04850000,,6.64120653,0.10636567,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1652695,sell_yes_or_buy_no,no,Will Crude Oil (CL) hit (LOW) $60 by end of June?,2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.92000000,,,0.08500000,,-4.01907871,-0.06436963,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032399,sell_yes_or_buy_no,no,Will Crude Oil (CL) settle at $77-$84 in June?,2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.87000000,,,0.17000000,,-3.40734423,-0.05457208,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;low_pm_liquidity;extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032417,buy_yes,yes,Will Crude Oil (CL) settle over $80 on the final trading day of June 2026?,2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.79000000,,,0.69500000,,1.88599482,0.03020612,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;low_pm_liquidity;extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032408,sell_yes_or_buy_no,no,Will Crude Oil (CL) hit (LOW) $55 by end of June?,2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.96000000,,,0.04500000,,-1.44418774,-0.02313013,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032413,sell_yes_or_buy_no,no,Will Crude Oil (CL) hit (LOW) $40 by end of June?,2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.98500000,,,0.01700000,,-0.49456144,-0.00792090,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032409,sell_yes_or_buy_no,no,Will Crude Oil (CL) hit (LOW) $52 by end of June?,2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.97400000,,,0.02700000,,-0.43568499,-0.00697794,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032414,sell_yes_or_buy_no,no,Will Crude Oil (CL) hit (LOW) $35 by end of June?,2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.98700000,,,0.01400000,,-0.29990076,-0.00480322,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032393,sell_yes_or_buy_no,no,Will Crude Oil (CL) settle at <$42 in June?,2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.98600000,,,0.01800000,,-0.23148813,-0.00370752,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032412,sell_yes_or_buy_no,no,Will Crude Oil (CL) hit (LOW) $45 by end of June?,2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.98600000,,,0.01650000,,-0.05302266,-0.00084921,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1294367,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $7,000 by end of December?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.84000000,,,0.16500000,,-10.82539962,-0.04406540,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1294366,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $8,000 by end of December?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.89000000,,,0.12000000,,-10.04028893,-0.04086956,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1294368,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $6,000 by end of December?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.69000000,,,0.31500000,,-9.81249683,-0.03994232,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1294365,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $10,000 by end of December?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.94000000,,,0.07000000,,-5.97550661,-0.02432364,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1294364,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $12,000 by end of December?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.94800000,,,0.05700000,,-5.19945808,-0.02116469,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1294363,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $15,000 by end of December?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.95300000,,,0.04800000,,-4.69999815,-0.01913161,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,1345531,buy_yes,yes,"Will Bitcoin reach $90,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.55000000,,,0.54500000,,25.84430457,0.10468579,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701501,sell_yes_or_buy_no,no,"Will Bitcoin dip to $55,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.49000000,,,0.51500000,,-21.91456376,-0.08876785,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,1339767,sell_yes_or_buy_no,no,"Will Bitcoin dip to $50,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.58000000,,,0.43000000,,-21.22831513,-0.08598811,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701496,buy_yes,yes,"Will Bitcoin reach $100,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.40000000,,,0.39500000,,19.15188090,0.07757724,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701495,buy_yes,yes,"Will Bitcoin reach $110,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.25000000,,,0.24500000,,18.18843196,0.07367466,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701502,sell_yes_or_buy_no,no,"Will Bitcoin dip to $45,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.71000000,,,0.29500000,,-13.60567127,-0.05511158,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701494,buy_yes,yes,"Will Bitcoin reach $120,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.19000000,,,0.18500000,,12.88294620,0.05218409,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701493,buy_yes,yes,"Will Bitcoin reach $130,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.13000000,,,0.12500000,,10.65979458,0.04317891,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,1345530,buy_yes,yes,"Will Bitcoin reach $80,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.89900000,,,0.89500000,,9.10000000,0.03686076,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;near_underlying_cap_bullish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,1339768,sell_yes_or_buy_no,no,"Will Bitcoin dip to $40,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.80000000,,,0.21500000,,-8.11215331,-0.03285936,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701492,buy_yes,yes,"Will Bitcoin reach $140,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.10000000,,,0.09500000,,7.61177699,0.03083251,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701503,sell_yes_or_buy_no,no,"Will Bitcoin dip to $35,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.85000000,,,0.15500000,,-5.83356319,-0.02362962,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,1343219,sell_yes_or_buy_no,no,"Will Bitcoin dip to $20,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.94000000,,,0.06500000,,-5.01879885,-0.02032931,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,1339769,sell_yes_or_buy_no,no,"Will Bitcoin dip to $30,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.89000000,,,0.11500000,,-5.01446084,-0.02031174,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701504,sell_yes_or_buy_no,no,"Will Bitcoin dip to $25,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.93000000,,,0.07500000,,-4.16480685,-0.01687010,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,1057916,sell_yes_or_buy_no,no,"Will Bitcoin dip to $15,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.96200000,,,0.03850000,,-3.60434565,-0.01459988,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,1343220,sell_yes_or_buy_no,no,"Will Bitcoin dip to $10,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.96600000,,,0.03450000,,-3.38751442,-0.01372158,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701491,buy_yes,yes,"Will Bitcoin reach $150,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.10000000,,,0.09500000,,3.32166998,0.01345487,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,1343228,sell_yes_or_buy_no,no,"Will Bitcoin dip to $5,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.97300000,,,0.02800000,,-2.69997007,-0.01093659,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701490,buy_yes,yes,"Will Bitcoin reach $160,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.08000000,,,0.07000000,,2.41994745,0.00980232,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,1393068,sell_yes_or_buy_no,no,"Will Bitcoin reach $500,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.97800000,,,0.02250000,,-2.13456133,-0.00864632,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,1393070,sell_yes_or_buy_no,no,"Will Bitcoin reach $1,000,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.98200000,,,0.01850000,,-1.79981450,-0.00729039,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,1057883,sell_yes_or_buy_no,no,"Will Bitcoin reach $250,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.96500000,,,0.03550000,,-1.22260362,-0.00495232,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701487,buy_yes,yes,"Will Bitcoin reach $190,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.04900000,,,0.04150000,,0.91936711,0.00372402,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701489,buy_yes,yes,"Will Bitcoin reach $170,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.07900000,,,0.06950000,,0.43487514,0.00176152,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701488,buy_yes,yes,"Will Bitcoin reach $180,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.06500000,,,0.05850000,,0.36720307,0.00148740,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701486,buy_yes,yes,"Will Bitcoin reach $200,000 by December 31, 2026?",2026-04-29T08:00:00Z,2026-05-13T08:00:00Z,,0.04800000,,,0.04750000,,0.19954733,0.00080829,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1712274,sell_yes_or_buy_no,no,"Will Gold (XAUUSD) hit (LOW) $4,400 in April?",2026-04-29T09:00:00Z,2026-05-01T03:59:59.999000Z,,0.94600000,,,0.08250000,,-4.94722536,-2.76124208,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1712269,sell_yes_or_buy_no,no,"Will Gold (XAUUSD) hit (HIGH) $4,900 in April?",2026-04-29T09:00:00Z,2026-05-01T03:59:59.999000Z,,0.99000000,,,0.01100000,,-0.99873731,-0.55743478,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1712275,sell_yes_or_buy_no,no,"Will Gold (XAUUSD) hit (LOW) $4,300 in April?",2026-04-29T09:00:00Z,2026-05-01T03:59:59.999000Z,,0.99000000,,,0.01700000,,-0.97792191,-0.54581688,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1712276,sell_yes_or_buy_no,no,"Will Gold (XAUUSD) hit (LOW) $4,200 in April?",2026-04-29T09:00:00Z,2026-05-01T03:59:59.999000Z,,0.99700000,,,0.00800000,,-0.29811538,-0.16638998,,,relative_value_heatmap_v2_one_touch,tv_chain,low_pm_liquidity;extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1712277,sell_yes_or_buy_no,no,"Will Gold (XAUUSD) hit (LOW) $4,100 in April?",2026-04-29T09:00:00Z,2026-05-01T03:59:59.999000Z,,0.99800000,,,0.00450000,,-0.19997782,-0.11161553,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1712268,sell_yes_or_buy_no,no,"Will Gold (XAUUSD) hit (HIGH) $5,000 in April?",2026-04-29T09:00:00Z,2026-05-01T03:59:59.999000Z,,0.99800000,,,0.00950000,,-0.19986024,-0.11154990,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1712278,sell_yes_or_buy_no,no,"Will Gold (XAUUSD) hit (LOW) $4,000 in April?",2026-04-29T09:00:00Z,2026-05-01T03:59:59.999000Z,,0.99900000,,,0.00300000,,-0.09999929,-0.05581355,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1712266,sell_yes_or_buy_no,no,"Will Gold (XAUUSD) hit (HIGH) $5,200 in April?",2026-04-29T09:00:00Z,2026-05-01T03:59:59.999000Z,,0.99900000,,,0.00300000,,-0.09999312,-0.05581011,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1712267,sell_yes_or_buy_no,no,"Will Gold (XAUUSD) hit (HIGH) $5,100 in April?",2026-04-29T09:00:00Z,2026-05-01T03:59:59.999000Z,,0.99900000,,,0.00400000,,-0.09997579,-0.05580044,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032291,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $4,800 on the final trading day of June 2026?",2026-04-29T09:00:00Z,2026-05-13T09:00:00Z,,0.59000000,,,0.44000000,,-11.88230986,-0.19056160,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;low_pm_liquidity;extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,2001179,buy_yes,yes,"Will Gold (GC) hit (LOW) $4,400 by end of June?",2026-04-29T09:00:00Z,2026-05-13T09:00:00Z,,0.52000000,,,0.51000000,,11.16618090,0.17907674,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032292,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $4,600 on the final trading day of June 2026?",2026-04-29T09:00:00Z,2026-05-13T09:00:00Z,,0.44000000,,,0.64500000,,-8.85897640,-0.14207513,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;low_pm_liquidity;extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032257,buy_yes,yes,"Will Gold (GC) settle at $4,200-$4,600 in June?",2026-04-29T09:00:00Z,2026-05-13T09:00:00Z,,0.24800000,,,0.22250000,,8.52459886,0.13671258,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,2001188,buy_yes,yes,"Will Gold (GC) hit (LOW) $4,300 by end of June?",2026-04-29T09:00:00Z,2026-05-13T09:00:00Z,,0.41000000,,,0.40500000,,7.85381486,0.12595493,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,2001190,buy_yes,yes,"Will Gold (GC) hit (LOW) $4,600 by end of June?",2026-04-29T09:00:00Z,2026-05-13T09:00:00Z,,0.93500000,,,0.93450000,,6.50000000,0.10424323,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032286,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $5,800 on the final trading day of June 2026?",2026-04-29T09:00:00Z,2026-05-13T09:00:00Z,,0.91800000,,,0.11350000,,-6.23014504,-0.09991546,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;low_pm_liquidity;extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,2001189,buy_yes,yes,"Will Gold (GC) hit (LOW) $4,500 by end of June?",2026-04-29T09:00:00Z,2026-05-13T09:00:00Z,,0.74000000,,,0.73000000,,5.98376605,0.09596417,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032290,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $5,000 on the final trading day of June 2026?",2026-04-29T09:00:00Z,2026-05-13T09:00:00Z,,0.78000000,,,0.34000000,,-5.87915085,-0.09428642,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;low_pm_liquidity;extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032278,buy_yes,yes,"Will Gold (GC) hit (LOW) $4,200 by end of June?",2026-04-29T09:00:00Z,2026-05-13T09:00:00Z,,0.31000000,,,0.30500000,,5.81504365,0.09325830,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032261,sell_yes_or_buy_no,no,"Will Gold (GC) settle at $5,400-$5,800 in June?",2026-04-29T09:00:00Z,2026-05-13T09:00:00Z,,0.91000000,,,0.09500000,,-4.31971576,-0.06927710,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032262,sell_yes_or_buy_no,no,"Will Gold (GC) settle at $5,800-$6,200 in June?",2026-04-29T09:00:00Z,2026-05-13T09:00:00Z,,0.93900000,,,0.06750000,,-4.19466919,-0.06727167,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032288,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $5,400 on the final trading day of June 2026?",2026-04-29T09:00:00Z,2026-05-13T09:00:00Z,,0.91000000,,,0.16000000,,-4.11518927,-0.06599702,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;low_pm_liquidity;extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032287,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $5,600 on the final trading day of June 2026?",2026-04-29T09:00:00Z,2026-05-13T09:00:00Z,,0.93000000,,,0.12500000,,-4.03757022,-0.06475221,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;low_pm_liquidity;extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032279,buy_yes,yes,"Will Gold (GC) hit (LOW) $3,800 by end of June?",2026-04-29T09:00:00Z,2026-05-13T09:00:00Z,,0.08900000,,,0.08450000,,3.16831426,0.05081159,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032283,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $6,500 on the final trading day of June 2026?",2026-04-29T09:00:00Z,2026-05-13T09:00:00Z,,0.96400000,,,0.09500000,,-2.83389182,-0.04544832,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032259,buy_yes,yes,"Will Gold (GC) settle at $4,600-$5,000 in June?",2026-04-29T09:00:00Z,2026-05-13T09:00:00Z,,0.29000000,,,0.24000000,,2.55308431,0.04094489,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;low_pm_liquidity;extreme_perp_funding;pm_quote_from_snapshot,No archive at or after target exit yet.
