status,asset,market_id,best_expression,side,contract_question,entry_time,target_exit_time,exit_time,entry_price,exit_price,pnl_pct,entry_pm_yes_price,exit_pm_yes_price,entry_edge_score,entry_edge_pts_per_dte,entry_edge_pts_per_dte_7d_change,exit_edge_score,model_version,iv_resolution,entry_flags,note
open,HYPE,701743,buy_yes,yes,"Will Hyperliquid dip to $12 by December 31, 2026?",2026-05-21T02:00:00Z,2026-06-04T02:00:00Z,,0.06000000,,,0.05000000,,11.18580278,0.04968708,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,pm_quote_from_snapshot,No archive at or after target exit yet.
open,HYPE,701742,buy_yes,yes,"Will Hyperliquid dip to $16 by December 31, 2026?",2026-05-21T02:00:00Z,2026-06-04T02:00:00Z,,0.12000000,,,0.11500000,,6.16860244,0.02740079,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,2305701,sell_yes_or_buy_no,no,"Will Gold (XAUUSD) hit (HIGH) $4,700 in May?",2026-05-21T04:00:00Z,2026-06-01T03:59:59.999000Z,,0.66000000,,,0.35000000,,-8.39436603,-0.76312419,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,pm_quote_from_snapshot,No archive at or after target exit yet.
open,HYPE,701726,buy_yes,yes,"Will Hyperliquid reach $100 by December 31, 2026?",2026-05-21T05:00:00Z,2026-06-04T05:00:00Z,,0.29000000,,,0.28000000,,70.00000000,0.31111111,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,pm_quote_from_snapshot,No archive at or after target exit yet.
open,HYPE,701744,buy_yes,yes,"Will Hyperliquid dip to $8 by December 31, 2026?",2026-05-21T05:00:00Z,2026-06-04T05:00:00Z,,0.03700000,,,0.03450000,,5.31768205,0.02363414,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,2305702,sell_yes_or_buy_no,no,"Will Gold (XAUUSD) hit (HIGH) $4,650 in May?",2026-05-21T07:00:00Z,2026-06-01T03:59:59.999000Z,,0.46000000,,,0.54500000,,-18.15180103,-1.66913113,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701503,sell_yes_or_buy_no,no,"Will Bitcoin dip to $35,000 by December 31, 2026?",2026-05-21T08:00:00Z,2026-06-04T08:00:00Z,,0.85000000,,,0.15500000,,-5.20468116,-0.02314477,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,pm_quote_from_snapshot,No archive at or after target exit yet.
open,ETH,701547,sell_yes_or_buy_no,no,"Will Ethereum reach $4,500 by December 31, 2026?",2026-05-21T12:00:00Z,2026-06-04T12:00:00Z,,0.90000000,,,0.10500000,,-6.43044847,-0.02861687,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,ETH,701544,sell_yes_or_buy_no,no,"Will Ethereum reach $6,000 by December 31, 2026?",2026-05-21T12:00:00Z,2026-06-04T12:00:00Z,,0.94000000,,,0.06500000,,-5.17318043,-0.02302176,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1652690,sell_yes_or_buy_no,no,Will Crude Oil (CL) hit (HIGH) $140 by end of June?,2026-05-21T18:00:00Z,2026-06-04T18:00:00Z,,0.84000000,,,0.16500000,,-11.47382292,-0.28669625,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,oil_snapshot_uses_brent;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,2074240,sell_yes_or_buy_no,no,Will WTI Crude Oil (WTI) hit (LOW) $80 in May?,2026-05-21T20:00:00Z,2026-06-01T03:59:59.999000Z,,0.90000000,,,0.10500000,,-5.09616651,-0.49317741,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,2305672,sell_yes_or_buy_no,no,"Will Gold (XAUUSD) hit (HIGH) $4,750 in May?",2026-05-22T07:00:00Z,2026-06-01T03:59:59.999000Z,,0.86000000,,,0.15000000,,-9.32280395,-0.94408141,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,2001245,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $5,100 by end of June?",2026-05-22T11:00:00Z,2026-06-05T11:00:00Z,,0.90000000,,,0.10500000,,-5.21591802,-0.13281913,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701491,sell_yes_or_buy_no,no,"Will Bitcoin reach $150,000 by December 31, 2026?",2026-05-22T11:00:00Z,2026-06-05T11:00:00Z,,0.92000000,,,0.09000000,,-5.51373978,-0.02464241,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,2074244,buy_yes,yes,Will WTI Crude Oil (WTI) hit (LOW) $40 in May?,2026-05-22T16:00:00Z,2026-06-01T03:59:59.999000Z,,0.00300000,,,0.00250000,,5.15170853,0.54228511,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,2230535,buy_yes,yes,Will WTI Crude Oil (WTI) hit (LOW) $95 in May?,2026-05-22T17:00:00Z,2026-06-01T03:59:59.999000Z,,0.77000000,,,0.76500000,,8.62240600,0.91162002,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,2322404,buy_yes,yes,Will WTI Crude Oil (WTI) hit (HIGH) $105 in May?,2026-05-22T19:00:00Z,2026-06-01T03:59:59.999000Z,,0.43000000,,,0.42500000,,7.58775051,0.80936006,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,1057916,buy_yes,yes,"Will Bitcoin dip to $15,000 by December 31, 2026?",2026-05-22T19:00:00Z,2026-06-05T19:00:00Z,,0.05300000,,,0.05250000,,8.35677698,0.03740445,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701493,sell_yes_or_buy_no,no,"Will Bitcoin reach $130,000 by December 31, 2026?",2026-05-22T19:00:00Z,2026-06-05T19:00:00Z,,0.88000000,,,0.12500000,,-7.64383434,-0.03421336,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,2132782,buy_yes,yes,"Will Bitcoin dip to $55,000 in May?",2026-05-22T20:00:00Z,2026-06-01T04:00:00Z,,0.00600000,,,0.00500000,,7.48589445,0.80206012,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,2132783,buy_yes,yes,"Will Bitcoin dip to $50,000 in May?",2026-05-22T20:00:00Z,2026-06-01T04:00:00Z,,0.00400000,,,0.00350000,,7.24844062,0.77661864,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,2132784,buy_yes,yes,"Will Bitcoin dip to $45,000 in May?",2026-05-22T20:00:00Z,2026-06-01T04:00:00Z,,0.00200000,,,0.00150000,,5.76217985,0.61737641,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701504,buy_yes,yes,"Will Bitcoin dip to $25,000 by December 31, 2026?",2026-05-22T20:00:00Z,2026-06-05T20:00:00Z,,0.08000000,,,0.07500000,,6.19444475,0.02773115,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,pm_quote_from_snapshot,No archive at or after target exit yet.
open,ETH,2132799,sell_yes_or_buy_no,no,"Will Ethereum dip to $2,000 in May?",2026-05-22T22:00:00Z,2026-06-01T04:00:00Z,,0.45000000,,,0.55500000,,-5.03513710,-0.54433915,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,2132779,buy_yes,yes,"Will Bitcoin dip to $70,000 in May?",2026-05-22T22:00:00Z,2026-06-01T04:00:00Z,,0.13000000,,,0.12500000,,5.01639296,0.54231275,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,2305703,sell_yes_or_buy_no,no,"Will Gold (XAUUSD) hit (HIGH) $4,600 in May?",2026-05-22T23:00:00Z,2026-06-01T03:59:59.999000Z,,0.47000000,,,0.54000000,,-12.56418985,-1.36443691,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,2132780,buy_yes,yes,"Will Bitcoin dip to $65,000 in May?",2026-05-23T01:00:00Z,2026-06-01T04:00:00Z,,0.04700000,,,0.04650000,,7.69070943,0.84281747,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,pm_quote_from_snapshot,No archive at or after target exit yet.
open,ETH,701548,sell_yes_or_buy_no,no,"Will Ethereum reach $4,000 by December 31, 2026?",2026-05-23T08:00:00Z,2026-06-06T08:00:00Z,,0.87000000,,,0.13500000,,-8.97713680,-0.04027880,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,SPY,1125373,sell_yes_or_buy_no,no,"Will S&P 500 (SPX) hit $8,000 (HIGH) in June?",2026-05-23T09:00:00Z,2026-06-06T09:00:00Z,,0.91100000,,,0.09550000,,-5.61218746,-0.14592903,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,2132776,sell_yes_or_buy_no,no,"Will Bitcoin reach $85,000 in May?",2026-05-24T00:00:00Z,2026-06-01T04:00:00Z,,0.93200000,,,0.07100000,,-5.90833388,-0.72346946,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,HYPE,701741,buy_yes,yes,"Will Hyperliquid dip to $20 by December 31, 2026?",2026-05-24T00:00:00Z,2026-06-07T00:00:00Z,,0.20000000,,,0.19000000,,27.05941028,0.12177496,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,2074209,sell_yes_or_buy_no,no,"Will Gold (XAUUSD) hit (LOW) $4,300 in May?",2026-05-24T03:00:00Z,2026-06-01T03:59:59.999000Z,,0.90000000,,,0.10500000,,-7.47765787,-0.92986419,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,2074237,sell_yes_or_buy_no,no,Will WTI Crude Oil (WTI) hit (HIGH) $110 in May?,2026-05-24T05:00:00Z,2026-06-01T03:59:59.999000Z,,0.83000000,,,0.18000000,,-14.92554712,-1.87546142,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,oil_snapshot_uses_brent;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,2230536,buy_yes,yes,Will WTI Crude Oil (WTI) hit (LOW) $90 in May?,2026-05-24T05:00:00Z,2026-06-01T03:59:59.999000Z,,0.82000000,,,0.81500000,,13.66039673,1.71648964,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,2074208,sell_yes_or_buy_no,no,"Will Gold (XAUUSD) hit (LOW) $4,400 in May?",2026-05-24T10:00:00Z,2026-06-01T03:59:59.999000Z,,0.79000000,,,0.22000000,,-5.75707800,-0.74284878,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,pm_quote_from_snapshot,No archive at or after target exit yet.
open,ETH,701553,sell_yes_or_buy_no,no,"Will Ethereum dip to $1,000 by December 31, 2026?",2026-05-24T12:00:00Z,2026-06-07T12:00:00Z,,0.78000000,,,0.22500000,,-5.55712087,-0.02506501,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,pm_quote_from_snapshot,No archive at or after target exit yet.
open,ETH,2132799,buy_yes,yes,"Will Ethereum dip to $2,000 in May?",2026-05-24T14:00:00Z,2026-06-01T04:00:00Z,,0.39000000,,,0.38500000,,10.10460482,1.33247536,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032400,sell_yes_or_buy_no,no,Will Crude Oil (CL) settle at >$84 in June?,2026-05-25T08:00:00Z,2026-06-08T08:00:00Z,,0.32000000,,,0.68500000,,-8.76369343,-0.24051303,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,SPY,1125374,sell_yes_or_buy_no,no,"Will S&P 500 (SPX) hit $7,700 (HIGH) in June?",2026-05-25T08:00:00Z,2026-06-08T08:00:00Z,,0.51000000,,,0.49950000,,-6.81327365,-0.18666503,,,relative_value_heatmap_v2_one_touch,cboe_snapshot,pm_quote_from_snapshot,No archive at or after target exit yet.
